2018-02-25 16:48:12.357170 UTC | [experiment_2018_02_25_16_48_09_0001] Populating workers...
2018-02-25 16:48:14.603041 UTC | [experiment_2018_02_25_16_48_09_0001] Populated
2018-02-25 16:48:17.215712 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #0 | Training started
2018-02-25 16:48:17.442303 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #0 | Training finished
2018-02-25 16:48:17.442544 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #1 | Training started
2018-02-25 16:48:17.665725 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #1 | Training finished
2018-02-25 16:48:17.666086 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #2 | Training started
2018-02-25 16:48:17.895459 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #2 | Training finished
2018-02-25 16:48:17.895681 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #3 | Training started
2018-02-25 16:48:18.115902 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #3 | Training finished
2018-02-25 16:48:18.116150 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #4 | Training started
2018-02-25 16:48:18.345130 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #4 | Training finished
2018-02-25 16:48:18.345357 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #5 | Training started
2018-02-25 16:48:18.574674 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #5 | Training finished
2018-02-25 16:48:18.574918 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #6 | Training started
2018-02-25 16:48:18.798963 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #6 | Training finished
2018-02-25 16:48:18.799187 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #7 | Training started
2018-02-25 16:48:19.024526 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #7 | Training finished
2018-02-25 16:48:19.027205 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #8 | Training started
2018-02-25 16:48:19.254281 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #8 | Training finished
2018-02-25 16:48:19.254509 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #9 | Training started
2018-02-25 16:48:19.533934 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #9 | Training finished
2018-02-25 16:48:19.534146 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #9 | Collecting samples for evaluation
2018-02-25 16:48:22.448528 UTC | -----------------------  -----------
2018-02-25 16:55:47.604052 UTC | AverageY                  -0.220384
2018-02-25 16:55:47.604164 UTC | AverageAbsY                0.433352
2018-02-25 16:55:47.604296 UTC | AverageAbsQYDiff           0.163517
2018-02-25 16:55:47.604410 UTC | AverageAction              0.938398
2018-02-25 16:55:47.604514 UTC | PolicyRegParamNorm        26.8451
2018-02-25 16:55:47.604673 UTC | QFunRegParamNorm          11.7912
2018-02-25 16:55:47.604804 UTC | AverageForwardProgress     0
2018-02-25 16:55:47.604945 UTC | MaxForwardProgress         0
2018-02-25 16:55:47.605045 UTC | MinForwardProgress         0
2018-02-25 16:55:47.605169 UTC | StdForwardProgress         0
2018-02-25 16:55:47.605263 UTC | -----------------------  -----------
2018-02-25 16:55:47.605723 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #21 | Training started
2018-02-25 16:56:25.706512 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #21 | Training finished
2018-02-25 16:56:25.706764 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #21 | Collecting samples for evaluation
2018-02-25 16:56:28.836232 UTC | -----------------------  -----------
2018-02-25 16:56:28.836551 UTC | Epoch                     21
2018-02-25 16:56:28.836658 UTC | AverageReturn             10
2018-02-25 16:56:28.836741 UTC | StdReturn                  0
2018-02-25 16:56:28.836817 UTC | MaxReturn                 10
2018-02-25 16:56:28.836893 UTC | MinReturn                 10
2018-02-25 16:56:28.836974 UTC | AverageEsReturn            0.37037
2018-02-25 16:56:28.837054 UTC | StdEsReturn                9.99314
2018-02-25 16:56:28.837174 UTC | MaxEsReturn               10
2018-02-25 16:56:28.837253 UTC | MinEsReturn              -10
2018-02-25 16:56:28.837328 UTC | AverageDiscountedReturn    9.5099
2018-02-25 16:56:28.837430 UTC | AverageQLoss               0.102391
2018-02-25 16:56:28.837507 UTC | AveragePolicySurr         -0.0916889
2018-02-25 16:56:28.837592 UTC | AverageQ                  -0.0777307
2018-02-25 16:56:28.837672 UTC | AverageAbsQ                0.387949
2018-02-25 16:56:28.837751 UTC | AverageY                  -0.0748721
2018-02-25 16:56:28.837828 UTC | AverageAbsY                0.463559
2018-02-25 16:56:28.837906 UTC | AverageAbsQYDiff           0.174047
2018-02-25 16:56:28.837982 UTC | AverageAction              0.888876
2018-02-25 16:56:28.838064 UTC | PolicyRegParamNorm        27.0248
2018-02-25 16:56:28.838142 UTC | QFunRegParamNorm          12.0287
2018-02-25 16:56:28.838218 UTC | AverageForwardProgress     0
2018-02-25 16:56:28.838296 UTC | MaxForwardProgress         0
2018-02-25 16:56:28.838393 UTC | MinForwardProgress         0
2018-02-25 16:56:28.838505 UTC | StdForwardProgress         0
2018-02-25 16:56:28.838605 UTC | -----------------------  -----------
2018-02-25 16:56:28.838955 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #22 | Training started
2018-02-25 16:57:06.775458 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #22 | Training finished
2018-02-25 16:57:06.775682 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #22 | Collecting samples for evaluation
2018-02-25 16:57:09.846504 UTC | -----------------------  -----------
2018-02-25 16:57:09.846802 UTC | Epoch                     22
2018-02-25 16:57:09.846923 UTC | AverageReturn             10
2018-02-25 16:57:09.847010 UTC | StdReturn                  0
2018-02-25 16:57:09.847086 UTC | MaxReturn                 10
2018-02-25 16:57:09.847158 UTC | MinReturn                 10
2018-02-25 16:57:09.847236 UTC | AverageEsReturn            0.405405
2018-02-25 16:57:09.847319 UTC | StdEsReturn                9.99178
2018-02-25 16:57:09.847398 UTC | MaxEsReturn               10
2018-02-25 16:57:09.847476 UTC | MinEsReturn              -10
2018-02-25 16:57:09.847556 UTC | AverageDiscountedReturn    9.5099
2018-02-25 16:57:09.847635 UTC | AverageQLoss               0.100835
2018-02-25 16:57:09.847724 UTC | AveragePolicySurr         -0.234379
2018-02-25 16:57:09.847815 UTC | AverageQ                   0.067602
2018-02-25 16:57:09.847926 UTC | AverageAbsQ                0.431068
2018-02-25 16:57:09.848023 UTC | AverageY                   0.0696951
2018-02-25 16:57:09.848129 UTC | AverageAbsY                0.498777
2018-02-25 16:57:09.848206 UTC | AverageAbsQYDiff           0.180076
2018-02-25 16:57:09.848282 UTC | AverageAction              0.905176
2018-02-25 16:57:09.848355 UTC | PolicyRegParamNorm        27.1865
2018-02-25 16:57:09.848433 UTC | QFunRegParamNorm          12.2216
2018-02-25 16:57:09.848507 UTC | AverageForwardProgress     0
2018-02-25 16:57:09.848585 UTC | MaxForwardProgress         0
2018-02-25 16:57:09.848674 UTC | MinForwardProgress         0
2018-02-25 16:57:09.848767 UTC | StdForwardProgress         0
2018-02-25 16:57:09.848842 UTC | -----------------------  -----------
2018-02-25 16:57:09.849205 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #23 | Training started
2018-02-25 16:57:51.047178 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #23 | Training finished
2018-02-25 16:57:51.047400 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #23 | Collecting samples for evaluation
2018-02-25 16:57:54.104002 UTC | -----------------------  ----------
2018-02-25 16:57:54.104299 UTC | Epoch                     23
2018-02-25 16:57:54.104407 UTC | AverageReturn             10
2018-02-25 16:57:54.104489 UTC | StdReturn                  0
2018-02-25 16:57:54.104572 UTC | MaxReturn                 10
2018-02-25 16:57:54.105155 UTC | MinReturn                 10
2018-02-25 16:57:54.105257 UTC | AverageEsReturn            1.88406
2018-02-25 16:57:54.105343 UTC | StdEsReturn                9.82091
2018-02-25 16:57:54.105427 UTC | MaxEsReturn               10
2018-02-25 16:57:54.105503 UTC | MinEsReturn              -10
2018-02-25 16:57:54.105585 UTC | AverageDiscountedReturn    9.5099
2018-02-25 16:57:54.105676 UTC | AverageQLoss               0.100063
2018-02-25 16:57:54.105769 UTC | AveragePolicySurr         -0.33989
2018-02-25 16:57:54.105850 UTC | AverageQ                   0.167368
2018-02-25 16:57:54.105965 UTC | AverageAbsQ                0.492251
2018-02-25 16:57:54.106058 UTC | AverageY                   0.16874
2018-02-25 16:57:54.106150 UTC | AverageAbsY                0.555755
2018-02-25 16:57:54.106232 UTC | AverageAbsQYDiff           0.184145
2018-02-25 16:57:54.106312 UTC | AverageAction              0.952972
2018-02-25 16:57:54.106397 UTC | PolicyRegParamNorm        27.331
2018-02-25 16:57:54.106482 UTC | QFunRegParamNorm          12.3625
2018-02-25 16:57:54.106567 UTC | AverageForwardProgress     0
2018-02-25 16:57:54.106664 UTC | MaxForwardProgress         0
2018-02-25 16:57:54.106769 UTC | MinForwardProgress         0
2018-02-25 16:57:54.106907 UTC | StdForwardProgress         0
2018-02-25 16:57:54.107022 UTC | -----------------------  ----------
2018-02-25 16:57:54.107385 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #24 | Training started
2018-02-25 16:58:33.455204 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #24 | Training finished
2018-02-25 16:58:33.455428 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #24 | Collecting samples for evaluation
2018-02-25 16:58:36.604139 UTC | -----------------------  -----------
2018-02-25 16:58:36.604429 UTC | Epoch                     24
2018-02-25 16:58:36.604556 UTC | AverageReturn             10
2018-02-25 16:58:36.604654 UTC | StdReturn                  0
2018-02-25 16:58:36.604730 UTC | MaxReturn                 10
2018-02-25 16:58:36.604806 UTC | MinReturn                 10
2018-02-25 16:58:36.604907 UTC | AverageEsReturn            2.4
2018-02-25 16:58:36.604989 UTC | StdEsReturn                9.70773
2018-02-25 16:58:36.605065 UTC | MaxEsReturn               10
2018-02-25 16:58:36.605178 UTC | MinEsReturn              -10
2018-02-25 16:58:36.605254 UTC | AverageDiscountedReturn    9.5099
2018-02-25 16:58:36.605328 UTC | AverageQLoss               0.0961226
2018-02-25 16:58:36.605408 UTC | AveragePolicySurr         -0.426017
2018-02-25 16:58:36.605483 UTC | AverageQ                   0.24036
2018-02-25 16:58:36.605560 UTC | AverageAbsQ                0.564065
2018-02-25 16:58:36.605638 UTC | AverageY                   0.240611
2018-02-25 16:58:36.605715 UTC | AverageAbsY                0.626488
2018-02-25 16:58:36.605792 UTC | AverageAbsQYDiff           0.185831
2018-02-25 16:58:36.605889 UTC | AverageAction              0.909555
2018-02-25 16:58:36.605977 UTC | PolicyRegParamNorm        27.4144
2018-02-25 16:58:36.606056 UTC | QFunRegParamNorm          12.5395
2018-02-25 16:58:36.606139 UTC | AverageForwardProgress     0
2018-02-25 16:58:36.606223 UTC | MaxForwardProgress         0
2018-02-25 16:58:36.606308 UTC | MinForwardProgress         0
2018-02-25 16:58:36.606393 UTC | StdForwardProgress         0
2018-02-25 16:58:36.606477 UTC | -----------------------  -----------
2018-02-25 16:58:36.606795 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #25 | Training started
2018-02-25 16:59:14.931135 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #25 | Training finished
2018-02-25 16:59:14.931367 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #25 | Collecting samples for evaluation
2018-02-25 16:59:18.130437 UTC | -----------------------  -----------
2018-02-25 16:59:18.130728 UTC | Epoch                     25
2018-02-25 16:59:18.130825 UTC | AverageReturn             10
2018-02-25 16:59:18.130908 UTC | StdReturn                  0
2018-02-25 16:59:18.131396 UTC | MaxReturn                 10
2018-02-25 16:59:18.131576 UTC | MinReturn                 10
2018-02-25 16:59:18.131663 UTC | AverageEsReturn            1.91781
2018-02-25 16:59:18.131743 UTC | StdEsReturn                9.81438
2018-02-25 16:59:18.131822 UTC | MaxEsReturn               10
2018-02-25 16:59:18.131901 UTC | MinEsReturn              -10
2018-02-25 16:59:18.131977 UTC | AverageDiscountedReturn    9.5099
2018-02-25 16:59:18.132058 UTC | AverageQLoss               0.0928915
2018-02-25 16:59:18.132146 UTC | AveragePolicySurr         -0.484129
2018-02-25 16:59:18.132240 UTC | AverageQ                   0.286715
2018-02-25 16:59:18.132323 UTC | AverageAbsQ                0.61414
2018-02-25 16:59:18.132423 UTC | AverageY                   0.286508
2018-02-25 16:59:18.132506 UTC | AverageAbsY                0.677435
2018-02-25 16:59:18.132587 UTC | AverageAbsQYDiff           0.188772
2018-02-25 16:59:18.132959 UTC | AverageAction              0.914452
2018-02-25 16:59:18.133064 UTC | PolicyRegParamNorm        27.4872
2018-02-25 16:59:18.133191 UTC | QFunRegParamNorm          12.74
2018-02-25 16:59:18.133279 UTC | AverageForwardProgress     0
2018-02-25 16:59:18.133557 UTC | MaxForwardProgress         0
2018-02-25 16:59:18.133704 UTC | MinForwardProgress         0
2018-02-25 16:59:18.133814 UTC | StdForwardProgress         0
2018-02-25 16:59:18.134104 UTC | -----------------------  -----------
2018-02-25 16:59:18.134496 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #26 | Training started
2018-02-25 16:59:57.112670 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #26 | Training finished
2018-02-25 16:59:57.112898 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #26 | Collecting samples for evaluation
2018-02-25 17:00:00.225268 UTC | -----------------------  -----------
2018-02-25 17:00:00.225554 UTC | Epoch                     26
2018-02-25 17:00:00.225660 UTC | AverageReturn             10
2018-02-25 17:00:00.225761 UTC | StdReturn                  0
2018-02-25 17:00:00.225839 UTC | MaxReturn                 10
2018-02-25 17:00:00.225940 UTC | MinReturn                 10
2018-02-25 17:00:00.226021 UTC | AverageEsReturn            2.21477
2018-02-25 17:00:00.226105 UTC | StdEsReturn                9.75166
2018-02-25 17:00:00.226187 UTC | MaxEsReturn               10
2018-02-25 17:00:00.226274 UTC | MinEsReturn              -10
2018-02-25 17:00:00.226370 UTC | AverageDiscountedReturn    9.5099
2018-02-25 17:00:00.226452 UTC | AverageQLoss               0.0905128
2018-02-25 17:00:00.226534 UTC | AveragePolicySurr         -0.521506
2018-02-25 17:00:00.226625 UTC | AverageQ                   0.315205
2018-02-25 17:00:00.226703 UTC | AverageAbsQ                0.64919
2018-02-25 17:00:00.226775 UTC | AverageY                   0.314938
2018-02-25 17:00:00.226851 UTC | AverageAbsY                0.712766
2018-02-25 17:00:00.226951 UTC | AverageAbsQYDiff           0.189268
2018-02-25 17:00:00.227045 UTC | AverageAction              0.91471
2018-02-25 17:00:00.227144 UTC | PolicyRegParamNorm        27.5128
2018-02-25 17:00:00.227249 UTC | QFunRegParamNorm          12.9366
2018-02-25 17:00:00.227340 UTC | AverageForwardProgress     0
2018-02-25 17:00:00.227432 UTC | MaxForwardProgress         0
2018-02-25 17:00:00.227521 UTC | MinForwardProgress         0
2018-02-25 17:00:00.227617 UTC | StdForwardProgress         0
2018-02-25 17:00:00.227696 UTC | -----------------------  -----------
2018-02-25 17:00:00.228061 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #27 | Training started
2018-02-25 17:00:39.130350 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #27 | Training finished
2018-02-25 17:00:39.130574 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #27 | Collecting samples for evaluation
2018-02-25 17:00:42.243467 UTC | -----------------------  -----------
2018-02-25 17:00:42.243783 UTC | Epoch                     27
2018-02-25 17:00:42.243916 UTC | AverageReturn             10
2018-02-25 17:00:42.244011 UTC | StdReturn                  0
2018-02-25 17:00:42.244087 UTC | MaxReturn                 10
2018-02-25 17:00:42.244161 UTC | MinReturn                 10
2018-02-25 17:00:42.244240 UTC | AverageEsReturn            1.69014
2018-02-25 17:00:42.244317 UTC | StdEsReturn                9.85614
2018-02-25 17:00:42.244392 UTC | MaxEsReturn               10
2018-02-25 17:00:42.244469 UTC | MinEsReturn              -10
2018-02-25 17:00:42.244542 UTC | AverageDiscountedReturn    9.5099
2018-02-25 17:00:42.244620 UTC | AverageQLoss               0.0873006
2018-02-25 17:00:42.244699 UTC | AveragePolicySurr         -0.535623
2018-02-25 17:00:42.244777 UTC | AverageQ                   0.321267
2018-02-25 17:00:42.244859 UTC | AverageAbsQ                0.663885
2018-02-25 17:00:42.245029 UTC | AverageY                   0.320878
2018-02-25 17:00:42.245137 UTC | AverageAbsY                0.727363
2018-02-25 17:00:42.245222 UTC | AverageAbsQYDiff           0.185202
2018-02-25 17:00:42.245303 UTC | AverageAction              0.946494
2018-02-25 17:00:42.245382 UTC | PolicyRegParamNorm        27.5841
2018-02-25 17:00:42.245462 UTC | QFunRegParamNorm          13.1349
2018-02-25 17:00:42.245548 UTC | AverageForwardProgress     0
2018-02-25 17:00:42.245656 UTC | MaxForwardProgress         0
2018-02-25 17:00:42.245757 UTC | MinForwardProgress         0
2018-02-25 17:00:42.245848 UTC | StdForwardProgress         0
2018-02-25 17:00:42.245948 UTC | -----------------------  -----------
2018-02-25 17:00:42.246308 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #28 | Training started
2018-02-25 17:01:21.514158 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #28 | Training finished
2018-02-25 17:01:21.515692 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #28 | Collecting samples for evaluation
2018-02-25 17:01:24.676276 UTC | -----------------------  -----------
2018-02-25 17:01:24.676581 UTC | Epoch                     28
2018-02-25 17:01:24.676685 UTC | AverageReturn             10
2018-02-25 17:01:24.676826 UTC | StdReturn                  0
2018-02-25 17:01:24.676928 UTC | MaxReturn                 10
2018-02-25 17:01:24.677012 UTC | MinReturn                 10
2018-02-25 17:01:24.677120 UTC | AverageEsReturn           -0.814815
2018-02-25 17:01:24.677933 UTC | StdEsReturn                9.96675
2018-02-25 17:01:24.678042 UTC | MaxEsReturn               10
2018-02-25 17:01:24.678581 UTC | MinEsReturn              -10
2018-02-25 17:01:24.678705 UTC | AverageDiscountedReturn    9.5099
2018-02-25 17:01:24.679267 UTC | AverageQLoss               0.0852472
2018-02-25 17:01:24.679387 UTC | AveragePolicySurr         -0.528916
2018-02-25 17:01:24.679946 UTC | AverageQ                   0.317529
2018-02-25 17:01:24.680052 UTC | AverageAbsQ                0.663706
2018-02-25 17:01:24.680537 UTC | AverageY                   0.317315
2018-02-25 17:01:24.680891 UTC | AverageAbsY                0.730683
2018-02-25 17:01:24.681010 UTC | AverageAbsQYDiff           0.181896
2018-02-25 17:01:24.681601 UTC | AverageAction              0.853235
2018-02-25 17:01:24.681716 UTC | PolicyRegParamNorm        27.6852
2018-02-25 17:01:24.681808 UTC | QFunRegParamNorm          13.3526
2018-02-25 17:01:24.682266 UTC | AverageForwardProgress     0
2018-02-25 17:01:24.682627 UTC | MaxForwardProgress         0
2018-02-25 17:01:24.682988 UTC | MinForwardProgress         0
2018-02-25 17:01:24.683129 UTC | StdForwardProgress         0
2018-02-25 17:01:24.683675 UTC | -----------------------  -----------
2018-02-25 17:01:24.684273 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #29 | Training started
2018-02-25 17:02:03.573702 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #29 | Training finished
2018-02-25 17:02:03.573991 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #29 | Collecting samples for evaluation
2018-02-25 17:02:06.706491 UTC | -----------------------  -----------
2018-02-25 17:02:06.706785 UTC | Epoch                     29
2018-02-25 17:02:06.706904 UTC | AverageReturn             10
2018-02-25 17:02:06.707321 UTC | StdReturn                  0
2018-02-25 17:02:06.707451 UTC | MaxReturn                 10
2018-02-25 17:02:06.707536 UTC | MinReturn                 10
2018-02-25 17:02:06.707616 UTC | AverageEsReturn            2.54658
2018-02-25 17:02:06.707693 UTC | StdEsReturn                9.67031
2018-02-25 17:02:06.707801 UTC | MaxEsReturn               10
2018-02-25 17:02:06.707901 UTC | MinEsReturn              -10
2018-02-25 17:02:06.707987 UTC | AverageDiscountedReturn    9.5099
2018-02-25 17:02:06.708319 UTC | AverageQLoss               0.0832509
2018-02-25 17:02:06.708619 UTC | AveragePolicySurr         -0.515956
2018-02-25 17:02:06.708734 UTC | AverageQ                   0.308552
2018-02-25 17:02:06.708835 UTC | AverageAbsQ                0.661381
2018-02-25 17:02:06.709025 UTC | AverageY                   0.308221
2018-02-25 17:02:06.709157 UTC | AverageAbsY                0.729245
2018-02-25 17:02:06.709260 UTC | AverageAbsQYDiff           0.179331
2018-02-25 17:02:06.709348 UTC | AverageAction              0.869977
2018-02-25 17:02:06.709442 UTC | PolicyRegParamNorm        27.9644
2018-02-25 17:02:06.709534 UTC | QFunRegParamNorm          13.5709
2018-02-25 17:02:06.709624 UTC | AverageForwardProgress     0
2018-02-25 17:02:06.709718 UTC | MaxForwardProgress         0
2018-02-25 17:02:06.709804 UTC | MinForwardProgress         0
2018-02-25 17:02:06.709917 UTC | StdForwardProgress         0
2018-02-25 17:02:06.710011 UTC | -----------------------  -----------
2018-02-25 17:02:06.710366 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #30 | Training started
2018-02-25 17:02:45.716927 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #30 | Training finished
2018-02-25 17:02:45.717142 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #30 | Collecting samples for evaluation
2018-02-25 17:02:48.551009 UTC | -----------------------  -----------
2018-02-25 17:02:48.551301 UTC | Epoch                     30
2018-02-25 17:02:48.551414 UTC | AverageReturn             10
2018-02-25 17:02:48.551497 UTC | StdReturn                  0
2018-02-25 17:02:48.551589 UTC | MaxReturn                 10
2018-02-25 17:02:48.551674 UTC | MinReturn                 10
2018-02-25 17:02:48.551758 UTC | AverageEsReturn            1.37255
2018-02-25 17:02:48.551832 UTC | StdEsReturn                9.90536
2018-02-25 17:02:48.551933 UTC | MaxEsReturn               10
2018-02-25 17:02:48.552014 UTC | MinEsReturn              -10
2018-02-25 17:02:48.552096 UTC | AverageDiscountedReturn    9.5099
2018-02-25 17:02:48.552177 UTC | AverageQLoss               0.0787848
2018-02-25 17:02:48.552261 UTC | AveragePolicySurr         -0.500996
2018-02-25 17:02:48.552346 UTC | AverageQ                   0.291539
2018-02-25 17:02:48.552436 UTC | AverageAbsQ                0.657909
2018-02-25 17:02:48.552548 UTC | AverageY                   0.291345
2018-02-25 17:02:48.552665 UTC | AverageAbsY                0.727307
2018-02-25 17:02:48.552775 UTC | AverageAbsQYDiff           0.173788
2018-02-25 17:02:48.552875 UTC | AverageAction              0.836149
2018-02-25 17:02:48.552958 UTC | PolicyRegParamNorm        28.3376
2018-02-25 17:02:48.553034 UTC | QFunRegParamNorm          13.8221
2018-02-25 17:02:48.553142 UTC | AverageForwardProgress     0
2018-02-25 17:02:48.553222 UTC | MaxForwardProgress         0
2018-02-25 17:02:48.553304 UTC | MinForwardProgress         0
2018-02-25 17:02:48.553392 UTC | StdForwardProgress         0
2018-02-25 17:02:48.553484 UTC | -----------------------  -----------
2018-02-25 17:02:48.553913 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #31 | Training started
2018-02-25 17:03:27.236347 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #31 | Training finished
2018-02-25 17:03:27.236573 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #31 | Collecting samples for evaluation
2018-02-25 17:03:30.331800 UTC | -----------------------  -----------
2018-02-25 17:03:30.332101 UTC | Epoch                     31
2018-02-25 17:03:30.332210 UTC | AverageReturn             10
2018-02-25 17:03:30.332303 UTC | StdReturn                  0
2018-02-25 17:03:30.332413 UTC | MaxReturn                 10
2018-02-25 17:03:30.332493 UTC | MinReturn                 10
2018-02-25 17:03:30.332574 UTC | AverageEsReturn            1.71975
2018-02-25 17:03:30.332656 UTC | StdEsReturn                9.85101
2018-02-25 17:03:30.332735 UTC | MaxEsReturn               10
2018-02-25 17:03:30.332818 UTC | MinEsReturn              -10
2018-02-25 17:03:30.333028 UTC | AverageDiscountedReturn    9.5099
2018-02-25 17:03:30.333156 UTC | AverageQLoss               0.0800144
2018-02-25 17:03:30.333265 UTC | AveragePolicySurr         -0.483978
2018-02-25 17:03:30.333377 UTC | AverageQ                   0.2801
2018-02-25 17:03:30.333477 UTC | AverageAbsQ                0.652654
2018-02-25 17:03:30.333567 UTC | AverageY                   0.279352
2018-02-25 17:03:30.333658 UTC | AverageAbsY                0.72484
2018-02-25 17:03:30.333742 UTC | AverageAbsQYDiff           0.17572
2018-02-25 17:03:30.333817 UTC | AverageAction              0.800232
2018-02-25 17:03:30.333893 UTC | PolicyRegParamNorm        28.6941
2018-02-25 17:03:30.333973 UTC | QFunRegParamNorm          14.0769
2018-02-25 17:03:30.334061 UTC | AverageForwardProgress     0
2018-02-25 17:03:30.334153 UTC | MaxForwardProgress         0
2018-02-25 17:03:30.334249 UTC | MinForwardProgress         0
2018-02-25 17:03:30.334361 UTC | StdForwardProgress         0
2018-02-25 17:03:30.334460 UTC | -----------------------  -----------
2018-02-25 17:03:30.334789 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #32 | Training started
2018-02-25 17:04:09.255407 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #32 | Training finished
2018-02-25 17:04:09.255639 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #32 | Collecting samples for evaluation
2018-02-25 17:04:12.269585 UTC | -----------------------  -----------
2018-02-25 17:04:12.269872 UTC | Epoch                     32
2018-02-25 17:04:12.269978 UTC | AverageReturn             10
2018-02-25 17:04:12.270057 UTC | StdReturn                  0
2018-02-25 17:04:12.270144 UTC | MaxReturn                 10
2018-02-25 17:04:12.270232 UTC | MinReturn                 10
2018-02-25 17:04:12.270309 UTC | AverageEsReturn            2.96296
2018-02-25 17:04:12.270415 UTC | StdEsReturn                9.55096
2018-02-25 17:04:12.270496 UTC | MaxEsReturn               10
2018-02-25 17:04:12.270568 UTC | MinEsReturn              -10
2018-02-25 17:04:12.270642 UTC | AverageDiscountedReturn    9.5099
2018-02-25 17:04:12.270717 UTC | AverageQLoss               0.0774318
2018-02-25 17:04:12.270794 UTC | AveragePolicySurr         -0.475899
2018-02-25 17:04:12.270870 UTC | AverageQ                   0.269326
2018-02-25 17:04:12.270951 UTC | AverageAbsQ                0.648479
2018-02-25 17:04:12.271033 UTC | AverageY                   0.268781
2018-02-25 17:04:12.271111 UTC | AverageAbsY                0.721301
2018-02-25 17:04:12.271190 UTC | AverageAbsQYDiff           0.171808
2018-02-25 17:04:12.271268 UTC | AverageAction              0.812076
2018-02-25 17:04:12.271371 UTC | PolicyRegParamNorm        29.01
2018-02-25 17:04:12.271468 UTC | QFunRegParamNorm          14.3235
2018-02-25 17:04:12.271559 UTC | AverageForwardProgress     0
2018-02-25 17:04:12.271648 UTC | MaxForwardProgress         0
2018-02-25 17:04:12.271735 UTC | MinForwardProgress         0
2018-02-25 17:04:12.271815 UTC | StdForwardProgress         0
2018-02-25 17:04:12.271892 UTC | -----------------------  -----------
2018-02-25 17:04:12.272209 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #33 | Training started
2018-02-25 17:04:51.014442 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #33 | Training finished
2018-02-25 17:04:51.014674 UTC | [experiment_2018_02_25_16_48_09_0001] epoch #33 | Collecting samples for evaluation
2018-02-25 17:04:54.095554 UTC | -----------------------  ----------
2018-02-25 17:04:54.095860 UTC | Epoch                     33
2018-02-25 17:04:54.095979 UTC | AverageReturn             10
2018-02-25 17:04:54.096092 UTC | StdReturn                  0
2018-02-25 17:04:54.096168 UTC | MaxReturn                 10
2018-02-25 17:04:54.096270 UTC | MinReturn                 10
